username,ip,device_type,prediction
carol69,214.165.17.96,Android,suspicious
wayne68,146.168.196.230,Android,suspicious
daviswilliam,210.250.173.139,Tablet,suspicious
amber30,214.16.192.194,Android,suspicious
dmeza,172.175.247.190,Desktop,suspicious
gtucker,149.164.68.117,Mobile,suspicious
carlalee,52.142.195.241,Windows,normal
sharonlee,204.96.42.159,Windows,normal
xramirez,221.133.219.7,Mobile,suspicious
melissa27,194.47.172.10,Linux,normal
edwardgilbert,59.105.244.44,Mac,suspicious
dawnroberts,135.99.243.125,Mobile,suspicious
tammy35,88.245.226.203,Linux,normal
schwartztracy,92.58.221.106,Android,normal
amarquez,219.254.148.32,Windows,suspicious
lindsey91,143.118.250.101,Mac,normal
carolyn50,153.146.69.237,Android,normal
nvelazquez,132.117.204.34,Windows,normal
joerivera,100.195.220.144,Desktop,normal
hbell,119.223.46.49,Mobile,suspicious
nixonkimberly,40.22.19.92,Tablet,normal
riverakayla,88.100.207.24,Windows,suspicious
harveydavid,209.14.242.226,Windows,suspicious
steelejoshua,194.29.235.25,Tablet,suspicious
vho,155.135.61.200,Windows,normal
daniellechandler,148.138.122.147,Mobile,suspicious
campbelljeff,210.111.72.133,Desktop,suspicious
jessicabishop,159.212.178.154,Windows,normal
olucas,12.10.106.19,Windows,normal
teresagriffin,213.115.241.174,Linux,suspicious
tramos,220.140.190.41,Desktop,suspicious
oliviajones,14.96.103.176,Mobile,suspicious
adamcooke,22.193.116.14,Linux,suspicious
cpratt,156.184.66.135,Linux,suspicious
elizabeth57,219.59.163.186,Mac,normal
npoole,110.199.1.168,Android,suspicious
zjensen,78.224.84.214,Mac,normal
robert37,11.60.222.112,Tablet,suspicious
clifford68,201.215.156.76,Linux,normal
anne24,205.127.29.14,Tablet,normal
booneanne,207.92.197.102,Android,normal
vbutler,68.34.244.142,Mac,suspicious
garciachristopher,182.159.23.247,Desktop,normal
gblair,219.64.116.1,Mac,normal
jefferymassey,195.189.136.191,Desktop,normal
svaldez,82.205.125.14,Mobile,suspicious
alvarezjames,223.30.200.126,Desktop,normal
emayo,138.243.126.238,Desktop,suspicious
parkerstephanie,12.221.163.178,Mac,normal
mahoneytodd,202.85.189.151,Mac,normal
jason42,191.82.119.229,Desktop,normal
ryan36,188.75.235.59,Android,normal
jamesjohnston,25.147.249.109,Android,suspicious
nicholasmedina,202.123.98.84,Tablet,normal
heathercampbell,157.119.253.215,Android,suspicious
harrispatricia,162.35.2.185,Windows,normal
across,195.142.24.89,Mac,normal
sandra54,195.148.15.186,Android,normal
johnsuarez,207.150.71.35,Linux,normal
robinsonallison,186.168.146.143,Android,suspicious
matthewwilliams,182.55.94.192,Mobile,suspicious
kurtmcdonald,48.147.169.187,Windows,normal
alee,54.53.41.34,Tablet,suspicious
torressharon,68.11.61.110,Desktop,suspicious
gabrielle61,26.160.19.74,Mac,suspicious
michaelirwin,41.30.98.55,Android,normal
igutierrez,196.143.174.84,Mobile,suspicious
qjones,220.254.82.197,Mobile,normal
marcweber,109.204.159.250,Android,suspicious
bryanburns,195.124.91.12,Mobile,suspicious
smithcathy,209.146.227.231,Mac,normal
jhobbs,76.101.126.163,Windows,suspicious
april35,122.163.17.195,Tablet,normal
katherinefigueroa,46.249.217.199,Mac,normal
joelhall,16.132.232.227,Linux,normal
gwalker,169.230.120.2,Desktop,suspicious
xperez,223.229.0.109,Linux,suspicious
cookmaria,112.125.165.7,Android,normal
ana40,177.125.0.218,Tablet,normal
jmorse,220.10.97.33,Mobile,normal
kpena,150.11.28.139,Windows,suspicious
jason93,84.21.34.31,Windows,normal
lisaturner,117.119.62.224,Mobile,suspicious
danielhardy,219.180.186.40,Mobile,suspicious
johnlong,43.171.79.242,Windows,suspicious
leslie17,211.174.70.126,Mobile,suspicious
scottthompson,192.77.96.0,Android,suspicious
yjohnson,47.212.202.255,Windows,suspicious
chandlerdiane,193.199.253.56,Mobile,suspicious
jeremyclark,27.66.217.168,Desktop,normal
greenestacey,208.190.242.55,Linux,suspicious
nguyenstephen,204.245.10.163,Mac,normal
tracey47,209.144.159.125,Desktop,suspicious
michaelphillips,78.240.143.35,Tablet,suspicious
clee,63.156.28.246,Android,suspicious
vincenthess,213.87.47.151,Tablet,normal
kevin70,134.74.207.107,Android,suspicious
fbenson,85.154.138.66,Windows,normal
michael50,79.148.128.99,Android,suspicious
mrichardson,63.79.160.195,Android,normal
andrewhall,156.159.34.187,Desktop,suspicious
greenjohnathan,48.194.125.248,Android,suspicious
acruz,43.196.69.108,Desktop,suspicious
ydodson,1.250.132.80,Android,normal
christybell,208.120.224.175,Tablet,suspicious
stokesshannon,157.24.82.152,Tablet,suspicious
vgarcia,199.248.33.48,Mobile,suspicious
rbaker,58.63.235.140,Android,suspicious
robertskimberly,196.90.203.157,Tablet,normal
angel07,38.227.230.226,Tablet,suspicious
stevenjenkins,217.247.240.99,Linux,suspicious
jordansean,92.94.138.100,Desktop,normal
eedwards,53.70.184.23,Tablet,suspicious
blackwellbrandy,153.200.119.92,Mac,normal
mchavez,82.138.158.211,Mobile,suspicious
patrickdaugherty,211.180.18.252,Windows,normal
jesus44,208.108.217.134,Windows,normal
fergusonjerome,78.11.66.96,Mac,suspicious
steeleandrea,86.103.231.93,Mobile,suspicious
lpugh,54.208.85.134,Desktop,normal
melissa11,170.81.197.195,Android,normal
bridgesshannon,98.167.170.223,Tablet,normal
tony85,22.52.17.6,Linux,suspicious
michelle72,48.231.161.15,Tablet,normal
cwilliams,200.42.85.41,Tablet,normal
arthur58,149.226.208.122,Mac,suspicious
powellmichael,75.147.109.54,Windows,normal
kevin13,196.17.109.17,Android,suspicious
conradandrew,176.170.23.143,Linux,suspicious
tpierce,143.49.132.44,Windows,normal
victormendez,223.75.23.201,Linux,suspicious
erica82,218.187.210.171,Mobile,normal
othompson,192.213.117.236,Linux,suspicious
wendyfrazier,143.81.75.12,Desktop,suspicious
phillip23,212.247.58.205,Mac,normal
robertwiley,61.226.224.107,Android,normal
tammy75,98.1.157.80,Tablet,suspicious
jeffreyramirez,204.160.102.249,Mobile,suspicious
garrett60,84.223.220.82,Mobile,normal
harrisonwilliam,190.95.208.58,Mac,normal
omejia,51.80.27.221,Linux,normal
zmiller,217.118.240.119,Mobile,suspicious
matthewgonzalez,181.116.63.243,Android,normal
lferguson,199.227.158.245,Mobile,normal
nancy51,137.212.186.192,Mobile,suspicious
pwaller,142.14.225.125,Mobile,normal
pmarshall,64.66.9.217,Linux,suspicious
tuckercarrie,168.211.75.127,Android,normal
felicia80,210.75.32.124,Android,suspicious
kevin71,46.204.249.37,Linux,suspicious
alexanderlewis,212.34.70.154,Linux,suspicious
yatkins,83.235.19.218,Android,suspicious
waltonkayla,99.40.28.157,Windows,normal
kshaw,78.200.60.112,Desktop,suspicious
jbaker,192.131.52.100,Linux,normal
jasmine43,71.38.22.114,Mobile,suspicious
changkendra,170.97.115.230,Tablet,suspicious
austin69,213.172.193.186,Android,normal
julie91,132.197.245.99,Mobile,suspicious
cherylabbott,203.182.18.69,Desktop,normal
robert51,197.19.145.53,Windows,suspicious
jacqueline71,102.111.218.14,Tablet,suspicious
rallen,162.74.85.213,Windows,suspicious
alvarezdavid,194.0.71.103,Mac,normal
tranjonathan,209.32.244.81,Linux,suspicious
sherrijarvis,182.247.24.136,Tablet,suspicious
rhondaburke,192.179.95.199,Linux,suspicious
diamond91,20.101.29.133,Tablet,normal
palmermelody,218.108.84.49,Mobile,normal
bfinley,204.156.249.3,Windows,normal
dmartinez,166.133.134.183,Tablet,normal
gomezmelissa,105.166.186.225,Tablet,normal
sarah48,85.197.182.254,Mac,normal
flewis,72.226.119.35,Tablet,normal
willieward,70.215.90.50,Linux,normal
hillmatthew,5.192.74.102,Mac,suspicious
alisydney,165.155.121.46,Mobile,suspicious
ellisanita,114.192.190.226,Linux,normal
rhonda56,125.218.55.183,Mobile,suspicious
jameswalker,214.223.9.26,Android,normal
bradley18,162.213.33.177,Windows,suspicious
shawn70,202.101.133.93,Android,suspicious
lewiscole,198.156.89.51,Desktop,normal
kentjose,103.151.171.169,Tablet,normal
crawfordannette,152.37.217.94,Android,suspicious
claudiaparker,189.43.126.78,Android,suspicious
jose85,146.53.90.124,Desktop,suspicious
andersonerin,151.238.168.3,Windows,suspicious
vasquezkathy,4.250.100.234,Tablet,normal
shermankayla,165.10.148.167,Windows,suspicious
owenlori,211.126.140.52,Windows,suspicious
baileydavid,153.173.48.130,Mac,normal
hoffmanamber,208.86.85.22,Mac,suspicious
vanessa15,185.110.40.190,Mobile,suspicious
brownmichelle,170.105.241.232,Android,normal
colelynch,121.45.169.25,Mac,normal
brian53,93.198.210.41,Windows,suspicious
patrick94,61.194.118.77,Mobile,suspicious
lynchevan,202.6.90.141,Mac,suspicious
rdavis,14.132.20.146,Mac,suspicious
wprice,207.43.255.12,Desktop,suspicious
sextontaylor,171.3.107.66,Mac,suspicious
francisco43,198.35.51.10,Linux,normal
ryanyang,205.128.16.179,Mobile,suspicious
scott05,158.19.113.209,Mac,suspicious
allisonwashington,151.50.65.173,Tablet,suspicious
jermaine87,206.19.53.37,Linux,normal
michaelevans,116.126.131.25,Mobile,suspicious
christineharris,210.53.30.233,Desktop,suspicious
tamarajones,174.75.4.187,Windows,suspicious
elizabethlopez,218.208.249.152,Desktop,normal
millerwyatt,144.241.48.146,Mobile,suspicious
maria57,9.0.112.100,Mobile,normal
bentonrobert,7.175.221.239,Android,normal
loririchards,153.136.222.135,Mac,normal
dlamb,39.229.36.8,Mobile,suspicious
amysalazar,171.138.171.56,Android,normal
logan05,213.61.130.176,Tablet,suspicious
bushlori,27.131.185.233,Desktop,normal
cbarton,183.209.55.100,Windows,normal
vyork,194.115.237.251,Tablet,suspicious
petersondana,65.111.188.179,Tablet,normal
isaiah62,193.167.13.183,Windows,suspicious
qbrown,200.119.250.37,Linux,normal
stephenlin,141.169.6.164,Tablet,normal
xmichael,31.184.100.99,Windows,suspicious
brandonwilliams,134.31.55.120,Desktop,suspicious
wbarker,212.14.192.89,Tablet,suspicious
smithwalter,211.63.20.224,Android,suspicious
scottlee,124.149.171.152,Windows,suspicious
jamescole,30.240.206.117,Linux,normal
morgan03,212.35.119.149,Tablet,suspicious
xbrown,205.31.221.143,Windows,suspicious
jennifer48,133.9.162.219,Mobile,normal
john76,194.124.78.218,Windows,suspicious
james33,221.212.30.91,Mobile,suspicious
xsimmons,214.81.224.100,Linux,normal
robertsjessica,212.82.40.135,Mac,suspicious
rscott,217.137.51.105,Tablet,suspicious
wadealec,214.126.191.243,Linux,normal
lparsons,104.69.28.82,Desktop,normal
tmitchell,212.189.138.25,Tablet,normal
luisfields,215.111.91.227,Mobile,suspicious
phillipsjames,197.108.52.191,Linux,normal
vjones,37.66.20.174,Android,suspicious
dianabrock,200.111.205.185,Mac,normal
amaldonado,133.26.39.40,Tablet,suspicious
smithrobert,196.220.203.33,Desktop,suspicious
adamsmegan,101.164.84.15,Windows,suspicious
elizabeth66,217.166.66.207,Windows,suspicious
brittany66,196.113.42.195,Linux,normal
samuel03,212.232.205.135,Windows,normal
vegagrant,100.148.90.125,Desktop,normal
doyleeric,3.11.241.98,Mac,normal
carla28,54.45.142.155,Tablet,suspicious
colonsamuel,77.241.226.45,Mac,normal
browntammy,174.83.188.65,Android,suspicious
tvillarreal,216.113.153.58,Mac,suspicious
petermcclure,220.232.1.93,Android,suspicious
jessicanicholson,194.10.127.12,Mac,normal
psilva,139.118.253.62,Android,suspicious
debbie27,87.135.146.29,Windows,normal
ogay,54.83.243.228,Mac,suspicious
elizabethcampbell,198.29.9.82,Linux,suspicious
pedro37,199.92.112.15,Linux,normal
sjohnson,202.140.247.72,Linux,suspicious
ahowe,45.41.183.28,Windows,normal
oconnortyler,209.62.208.131,Tablet,normal
bbrady,149.123.254.43,Mobile,normal
wisechristopher,179.160.248.57,Android,normal
aaron59,210.34.114.23,Mobile,suspicious
amanda36,157.29.44.49,Android,normal
vgallagher,85.52.203.117,Desktop,suspicious
gabriellajones,189.7.5.129,Tablet,normal
patty94,203.126.19.29,Desktop,normal
elizabeth84,212.13.113.233,Mac,suspicious
parkerkaren,209.86.247.61,Android,suspicious
zvazquez,120.28.177.167,Desktop,suspicious
ataylor,192.112.162.22,Linux,normal
christopherhartman,128.199.8.91,Mac,suspicious
james68,173.87.249.49,Desktop,normal
zmarshall,51.199.224.78,Mobile,normal
pnguyen,170.93.111.219,Tablet,normal
torreskimberly,172.145.240.221,Linux,suspicious
kimberlysmith,219.150.64.194,Mobile,suspicious
eevans,157.0.16.130,Android,normal
awilliams,206.24.236.71,Android,suspicious
cscott,147.244.176.75,Linux,normal
hicksaustin,184.246.50.76,Mobile,normal
jesse77,207.166.227.74,Desktop,suspicious
ian15,106.147.170.109,Mac,normal
billy13,144.124.221.109,Mac,suspicious
janiceyang,185.117.110.5,Mac,suspicious
dpreston,183.166.83.33,Linux,normal
watsonmark,195.224.97.104,Tablet,suspicious
ulopez,81.58.185.230,Mobile,normal
gshort,213.255.83.117,Mobile,suspicious
sean80,177.250.82.175,Mac,normal
oevans,3.98.123.186,Mac,normal
cindylawson,4.203.160.73,Tablet,suspicious
uevans,145.2.57.49,Desktop,suspicious
carla04,20.16.248.38,Tablet,suspicious
evansdarlene,188.140.230.121,Linux,suspicious
nstein,204.141.15.39,Desktop,suspicious
lori90,101.41.213.248,Mobile,suspicious
hphillips,198.104.230.184,Android,normal
angelalee,15.94.53.106,Mac,suspicious
robertskaren,192.109.126.76,Tablet,suspicious
micheal01,222.100.4.169,Desktop,suspicious
gabriellewis,202.51.92.249,Mobile,suspicious
davidhernandez,57.151.34.85,Windows,normal
jillian64,122.63.249.33,Tablet,normal
adamskaitlyn,1.116.46.38,Android,suspicious
robyn68,104.62.232.73,Mobile,normal
echen,143.54.113.59,Mobile,suspicious
gholt,122.209.157.206,Android,normal
lisasutton,193.78.60.146,Mobile,normal
bryan15,148.23.160.184,Linux,suspicious
wbryant,23.12.75.78,Mac,normal
leachalexis,216.106.111.255,Windows,suspicious
tiffanymoore,209.136.6.202,Desktop,suspicious
bellelizabeth,213.202.112.7,Mobile,normal
timothy89,42.197.108.238,Tablet,suspicious
gwilliams,117.102.168.174,Desktop,normal
scameron,128.32.87.234,Android,suspicious
zachary22,197.108.5.104,Mobile,normal
tbryant,115.146.39.58,Windows,suspicious
andrew95,175.81.65.251,Tablet,normal
mark63,215.107.172.235,Windows,normal
spencejulie,77.252.124.53,Windows,normal
mcdonaldscott,178.53.54.184,Linux,suspicious
frankcarter,136.252.8.81,Desktop,suspicious
smithshawn,135.220.2.146,Mobile,normal
browningjacob,175.51.233.35,Android,suspicious
danielharrington,169.169.237.24,Linux,normal
gene17,25.72.45.236,Windows,suspicious
kristinjones,196.79.7.146,Tablet,normal
christopher61,204.92.103.21,Tablet,normal
heather23,153.178.99.233,Mac,suspicious
reneepeterson,134.37.141.241,Desktop,normal
alexander83,180.145.204.120,Tablet,suspicious
scott90,208.220.208.246,Android,normal
erica96,53.205.89.209,Linux,normal
gina03,121.218.93.172,Linux,suspicious
heather41,138.213.244.77,Desktop,suspicious
ayaladavid,207.121.226.234,Mac,normal
stephanie79,59.30.238.18,Mobile,suspicious
krivas,206.247.197.44,Mac,suspicious
tinarodriguez,60.242.94.71,Android,suspicious
martinezlori,58.49.16.165,Mac,normal
vburns,50.241.159.39,Windows,suspicious
rose40,93.81.26.191,Desktop,normal
kevincortez,1.179.10.150,Windows,suspicious
cheryl59,31.45.92.199,Mac,normal
mercerholly,189.45.40.255,Tablet,suspicious
kevin73,221.205.254.188,Desktop,normal
johnnymccall,116.253.118.145,Mac,suspicious
nathan36,11.79.88.61,Linux,normal
bishopdaniel,97.225.33.165,Mac,suspicious
sarahreynolds,30.70.178.1,Android,normal
tashamartin,128.85.164.25,Desktop,normal
bpace,137.8.110.37,Linux,normal
lesterandrew,126.12.59.220,Android,suspicious
joseph33,196.10.48.5,Mac,suspicious
rogersmichael,28.151.79.118,Mobile,normal
stephenrichardson,128.214.247.248,Desktop,normal
harold13,221.28.6.221,Mobile,suspicious
ddunn,144.89.52.255,Android,suspicious
megan23,62.172.190.157,Desktop,suspicious
rogersmelissa,178.236.211.206,Tablet,suspicious
johnsonsusan,195.220.155.41,Tablet,normal
jenniferali,68.122.231.90,Tablet,normal
turnermichelle,187.117.172.93,Mobile,suspicious
ydavis,14.147.40.95,Android,normal
wendy45,199.233.219.245,Linux,suspicious
lisa31,92.35.171.185,Desktop,suspicious
srogers,176.1.143.195,Mobile,normal
djohnson,13.245.140.250,Linux,normal
steven96,97.158.233.217,Tablet,normal
sherrybarajas,155.95.240.155,Android,normal
patrick02,77.144.46.2,Desktop,suspicious
erinenglish,106.203.105.189,Desktop,normal
kevingallagher,209.236.245.78,Desktop,suspicious
hrichards,149.70.168.174,Windows,suspicious
thompsonjasmin,219.204.33.116,Mac,normal
mark53,203.223.4.130,Mac,normal
matthewdelgado,200.187.149.20,Tablet,normal
christopher61,147.74.202.99,Android,suspicious
richard59,173.93.243.66,Android,normal
samanthascott,193.74.200.250,Mobile,suspicious
michelle68,102.223.226.237,Tablet,normal
ramosanna,208.239.13.103,Tablet,normal
longtina,65.31.109.26,Android,suspicious
novakdaniel,159.237.200.183,Tablet,normal
moralesjames,135.98.246.157,Linux,suspicious
cartereric,177.179.40.153,Mobile,suspicious
christinewhite,28.104.71.136,Mobile,suspicious
gonzalezelizabeth,176.112.155.189,Mobile,normal
huffmanemily,15.220.21.254,Android,suspicious
cbowen,39.229.130.187,Mobile,normal
johnsonsteven,209.37.23.7,Mobile,suspicious
rebeccarodriguez,174.203.91.99,Android,suspicious
jacquelineobrien,67.5.92.40,Linux,normal
xmiller,184.85.140.110,Android,normal
smithalison,76.187.186.14,Mobile,normal
sarah37,140.205.53.174,Mac,suspicious
uwilliams,35.150.29.63,Windows,suspicious
stephaniemorgan,188.163.27.225,Windows,normal
davenportnichole,159.170.156.55,Mac,suspicious
michaelrichardson,223.224.103.65,Android,suspicious
douglasalvarado,175.244.128.152,Mac,normal
jenniferthomas,151.153.39.239,Tablet,suspicious
jharper,216.74.152.46,Linux,normal
patrickgonzalez,208.224.105.186,Tablet,normal
wilkinslaura,89.163.49.189,Android,normal
sboyd,8.244.203.77,Mac,suspicious
lori40,140.223.245.83,Mac,suspicious
freemanaustin,214.52.172.19,Windows,normal
mataalexis,153.12.11.180,Linux,normal
gregory55,202.78.114.213,Tablet,normal
kathrynlee,155.163.189.196,Tablet,normal
millschad,206.25.234.199,Tablet,suspicious
michelle18,168.199.77.42,Mobile,suspicious
tcollins,28.94.224.202,Android,suspicious
dmartinez,130.220.21.197,Tablet,normal
laurenlopez,62.199.174.195,Linux,suspicious
amanda64,147.149.248.155,Mobile,normal
daniel21,184.235.157.110,Linux,normal
susandavis,195.207.97.149,Mac,normal
hsteele,208.240.26.217,Tablet,normal
mary44,155.189.123.10,Linux,normal
thomas02,192.234.72.135,Linux,suspicious
mcdonaldangela,212.92.106.223,Android,suspicious
michaelmyers,205.187.122.160,Mobile,normal
fryehaley,6.189.211.87,Linux,normal
fisherjames,124.53.101.37,Mac,normal
xclark,177.102.124.236,Mobile,normal
linda20,110.222.21.83,Mac,suspicious
johnjones,210.180.189.40,Tablet,suspicious
sanchezjames,185.171.148.163,Desktop,suspicious
wesleyfisher,110.31.84.141,Android,suspicious
bergerandrea,143.219.145.226,Tablet,normal
noah69,205.28.40.216,Desktop,suspicious
amyglenn,109.103.197.40,Desktop,suspicious
thomasjesus,196.226.246.54,Android,normal
kedwards,116.45.222.178,Mobile,normal
leesamantha,106.249.231.145,Windows,suspicious
hopkinsjonathan,201.224.71.80,Android,normal
sheila20,12.72.235.237,Tablet,suspicious
colleencarlson,140.80.107.76,Linux,normal
amyjimenez,188.142.182.105,Linux,normal
ray63,197.192.179.205,Windows,suspicious
timothysmith,222.202.236.134,Mobile,normal
perezronald,204.240.163.216,Linux,suspicious
floresdaniel,11.206.214.237,Mobile,suspicious
crystalanderson,218.24.254.93,Mobile,suspicious
mary68,186.3.153.20,Mac,suspicious
jeremy41,219.116.47.103,Mac,normal
fhernandez,196.60.50.16,Tablet,normal
emilyfinley,136.61.246.128,Mobile,normal
brandon04,115.48.68.81,Mobile,normal
williamskristin,100.62.62.220,Mac,normal
callen,183.38.9.230,Linux,suspicious
rberry,131.147.48.41,Mac,normal
hendersontina,220.170.171.248,Android,normal
