username,ip,device_type,prediction
guest,119.174.36.73,Unknown,suspicious
test,175.31.179.183,Unknown,suspicious
alice,205.99.177.206,Unknown,suspicious
alice,41.112.118.20,Unknown,suspicious
user,210.94.12.130,Desktop,suspicious
alice,9.114.206.23,Tablet,suspicious
login,219.220.11.80,Unknown,suspicious
test,156.12.54.229,Tablet,suspicious
john,215.239.93.110,Mobile,suspicious
user1,41.159.159.101,Desktop,suspicious
guest,118.59.19.161,Tablet,suspicious
user,144.236.207.247,Unknown,normal
demo,223.252.20.141,Tablet,suspicious
demo,154.136.222.31,Mobile,suspicious
test,220.30.149.106,Mobile,normal
user,117.18.44.154,Mobile,suspicious
demo,19.92.83.83,Desktop,suspicious
login,98.161.73.160,Desktop,suspicious
test,68.228.76.88,Mobile,suspicious
login,166.245.36.148,Tablet,suspicious
guest,118.211.58.35,Mobile,suspicious
demo,54.37.111.235,Tablet,suspicious
alice,5.144.99.142,Tablet,suspicious
admin,14.78.192.77,Mobile,suspicious
user1,36.127.66.187,Desktop,suspicious
root,37.97.62.112,Desktop,suspicious
user1,135.196.115.203,Unknown,suspicious
john,78.68.140.22,Tablet,suspicious
user1,137.31.146.128,Mobile,suspicious
login,213.140.228.154,Tablet,suspicious
user1,128.205.124.183,Unknown,suspicious
root,208.86.216.98,Mobile,suspicious
admin,155.154.178.223,Unknown,suspicious
alice,130.58.145.12,Desktop,suspicious
user,46.9.157.128,Unknown,suspicious
login,173.187.214.78,Desktop,suspicious
admin,177.26.221.154,Unknown,suspicious
demo,101.24.73.241,Tablet,suspicious
root,194.22.170.162,Unknown,suspicious
john,217.45.171.98,Tablet,suspicious
login,139.193.147.219,Unknown,suspicious
admin,12.184.215.228,Unknown,suspicious
user1,208.102.202.201,Desktop,suspicious
admin,179.23.137.237,Tablet,suspicious
admin,138.159.58.3,Unknown,suspicious
alice,146.149.20.233,Unknown,suspicious
john,186.140.227.145,Tablet,suspicious
root,26.215.12.232,Mobile,suspicious
alice,207.139.82.55,Unknown,suspicious
user1,114.210.152.250,Mobile,suspicious
admin,157.147.126.1,Unknown,suspicious
alice,140.5.56.101,Tablet,suspicious
john,46.223.226.86,Mobile,suspicious
user,50.114.175.98,Mobile,suspicious
login,77.219.224.27,Tablet,suspicious
user,163.143.74.100,Mobile,suspicious
admin,114.53.238.199,Desktop,suspicious
john,36.229.56.244,Mobile,suspicious
root,212.253.35.216,Tablet,suspicious
john,25.105.61.154,Tablet,suspicious
demo,86.10.172.96,Mobile,suspicious
john,20.70.91.150,Mobile,suspicious
alice,38.152.85.168,Mobile,suspicious
admin,211.211.246.158,Unknown,suspicious
guest,175.217.163.21,Unknown,suspicious
login,122.87.179.158,Unknown,suspicious
user1,80.46.94.158,Unknown,suspicious
user,179.223.164.53,Tablet,suspicious
root,11.194.200.197,Tablet,suspicious
user,62.190.127.224,Tablet,suspicious
test,56.229.70.183,Tablet,suspicious
root,2.29.60.5,Tablet,suspicious
user,55.1.38.20,Mobile,suspicious
root,183.208.177.126,Desktop,suspicious
root,129.170.247.195,Tablet,suspicious
john,192.223.191.78,Tablet,suspicious
root,194.100.160.223,Tablet,suspicious
user,223.206.162.8,Tablet,suspicious
alice,188.223.252.202,Tablet,suspicious
demo,39.214.103.71,Unknown,suspicious
user1,16.134.41.180,Mobile,suspicious
admin,215.85.79.97,Desktop,suspicious
alice,134.47.94.228,Mobile,suspicious
demo,205.31.223.196,Desktop,suspicious
john,192.22.70.72,Desktop,suspicious
root,186.18.150.204,Unknown,suspicious
john,113.252.187.96,Mobile,suspicious
admin,171.189.191.79,Desktop,suspicious
admin,174.217.69.87,Unknown,suspicious
root,91.69.25.239,Mobile,suspicious
guest,217.111.118.207,Unknown,suspicious
test,157.156.236.31,Mobile,suspicious
login,27.76.55.175,Tablet,suspicious
user1,173.13.62.7,Desktop,suspicious
guest,116.125.98.224,Tablet,suspicious
john,80.216.218.142,Desktop,suspicious
guest,204.90.152.228,Mobile,suspicious
test,37.11.40.162,Desktop,suspicious
demo,161.31.231.101,Tablet,suspicious
user,132.223.160.242,Unknown,suspicious
demo,14.49.157.147,Tablet,suspicious
admin,183.52.216.231,Tablet,suspicious
admin,6.81.194.116,Desktop,suspicious
login,105.161.224.231,Mobile,suspicious
root,29.111.246.50,Mobile,suspicious
user,20.250.209.172,Tablet,suspicious
demo,7.210.54.209,Unknown,suspicious
guest,151.59.161.162,Tablet,suspicious
john,85.242.32.162,Desktop,suspicious
demo,129.147.201.168,Desktop,suspicious
guest,208.228.200.250,Tablet,suspicious
login,188.215.72.137,Mobile,suspicious
alice,133.31.241.104,Tablet,suspicious
user1,65.151.158.71,Unknown,suspicious
user,155.178.77.217,Tablet,suspicious
admin,60.224.93.101,Desktop,suspicious
admin,4.209.228.141,Desktop,suspicious
test,50.110.122.63,Unknown,suspicious
login,139.137.43.86,Unknown,suspicious
admin,39.57.169.114,Unknown,suspicious
user,51.249.122.95,Unknown,suspicious
user,42.120.138.86,Desktop,suspicious
demo,182.39.102.7,Tablet,suspicious
alice,90.46.248.32,Desktop,suspicious
test,206.189.51.254,Tablet,suspicious
john,165.198.33.82,Mobile,suspicious
demo,5.251.189.120,Tablet,suspicious
login,113.41.165.129,Unknown,suspicious
alice,17.4.181.186,Tablet,suspicious
root,204.74.2.77,Desktop,suspicious
admin,223.111.7.131,Tablet,suspicious
login,30.124.184.188,Unknown,suspicious
user,52.123.1.166,Tablet,suspicious
root,32.76.83.10,Unknown,suspicious
admin,100.61.29.54,Mobile,suspicious
admin,212.190.113.219,Mobile,suspicious
user1,89.211.85.108,Desktop,suspicious
test,187.170.77.47,Unknown,suspicious
demo,34.55.135.190,Unknown,suspicious
test,81.133.42.219,Desktop,suspicious
user1,107.136.200.199,Mobile,suspicious
root,99.122.66.164,Tablet,suspicious
guest,155.133.26.113,Unknown,suspicious
root,216.204.215.118,Unknown,suspicious
user1,111.230.129.129,Unknown,suspicious
login,114.159.178.41,Tablet,suspicious
root,200.87.197.150,Mobile,suspicious
guest,59.3.185.116,Mobile,suspicious
login,115.148.35.50,Desktop,suspicious
demo,121.109.122.21,Desktop,suspicious
user1,173.147.65.123,Mobile,suspicious
demo,176.123.72.191,Desktop,suspicious
alice,118.47.84.198,Desktop,suspicious
root,74.145.115.13,Desktop,suspicious
demo,209.99.199.3,Mobile,suspicious
admin,13.148.191.161,Desktop,suspicious
test,25.208.91.192,Mobile,suspicious
demo,90.176.204.236,Mobile,suspicious
admin,139.213.34.139,Mobile,suspicious
admin,104.174.92.55,Tablet,suspicious
demo,43.153.72.148,Unknown,suspicious
john,39.113.84.168,Unknown,suspicious
alice,182.45.119.52,Tablet,suspicious
guest,135.220.140.2,Unknown,suspicious
demo,11.24.151.66,Tablet,suspicious
guest,57.80.64.134,Unknown,suspicious
alice,215.247.216.140,Tablet,suspicious
user1,206.132.213.92,Tablet,suspicious
alice,122.14.197.192,Desktop,suspicious
alice,41.57.94.189,Tablet,suspicious
john,214.133.135.88,Mobile,suspicious
demo,20.144.188.65,Unknown,suspicious
test,158.150.211.243,Unknown,suspicious
demo,71.140.240.54,Mobile,suspicious
login,95.59.12.79,Mobile,suspicious
guest,187.196.173.46,Desktop,suspicious
demo,45.242.62.133,Desktop,suspicious
demo,79.123.98.190,Mobile,suspicious
test,73.217.190.40,Unknown,suspicious
root,114.150.198.226,Mobile,suspicious
user1,79.129.19.233,Tablet,suspicious
test,123.192.165.42,Tablet,suspicious
test,40.99.115.83,Desktop,suspicious
user,214.82.192.73,Unknown,suspicious
test,156.188.109.218,Tablet,suspicious
alice,70.246.163.190,Mobile,suspicious
test,156.224.186.220,Mobile,suspicious
admin,140.112.97.125,Desktop,suspicious
login,113.16.99.36,Unknown,suspicious
guest,161.29.85.171,Unknown,suspicious
root,36.40.182.86,Mobile,suspicious
user1,16.17.66.179,Desktop,suspicious
admin,192.140.227.103,Tablet,suspicious
root,55.35.216.127,Unknown,suspicious
guest,88.193.221.175,Desktop,suspicious
alice,169.113.181.91,Mobile,suspicious
admin,58.128.247.194,Desktop,suspicious
login,160.116.160.41,Tablet,suspicious
admin,34.190.5.216,Tablet,suspicious
guest,152.254.61.120,Desktop,suspicious
alice,115.117.160.144,Desktop,suspicious
user1,142.240.142.240,Mobile,suspicious
alice,95.252.126.90,Tablet,suspicious
user1,34.201.65.151,Mobile,suspicious
john,152.13.212.38,Unknown,suspicious
admin,205.42.235.219,Tablet,suspicious
guest,141.238.180.176,Tablet,suspicious
user,153.129.145.53,Tablet,suspicious
guest,175.68.142.10,Unknown,suspicious
login,63.12.49.138,Unknown,suspicious
alice,15.214.242.131,Unknown,suspicious
test,60.211.166.239,Mobile,suspicious
alice,91.43.159.62,Tablet,suspicious
alice,4.27.65.23,Desktop,suspicious
user,60.92.32.243,Mobile,suspicious
admin,68.127.144.207,Mobile,suspicious
login,119.169.12.142,Unknown,suspicious
user,105.2.240.199,Desktop,suspicious
user1,199.140.88.35,Unknown,suspicious
guest,212.54.10.105,Desktop,suspicious
root,191.155.115.182,Tablet,suspicious
admin,83.110.169.33,Mobile,suspicious
user,97.218.166.167,Tablet,normal
guest,95.2.197.69,Unknown,suspicious
guest,159.167.18.200,Desktop,suspicious
user,204.68.219.181,Desktop,suspicious
user1,164.255.208.187,Unknown,suspicious
user1,61.220.202.128,Unknown,suspicious
test,206.231.43.187,Tablet,suspicious
test,223.152.34.79,Desktop,suspicious
user1,187.130.81.112,Desktop,suspicious
user1,174.1.44.140,Mobile,suspicious
login,79.172.131.56,Unknown,suspicious
user1,145.141.35.42,Unknown,suspicious
test,125.141.16.76,Desktop,suspicious
root,206.67.224.121,Desktop,suspicious
test,33.148.106.103,Mobile,suspicious
user1,207.178.247.1,Desktop,suspicious
user,149.35.142.95,Unknown,suspicious
alice,185.80.2.17,Mobile,suspicious
alice,20.180.83.134,Unknown,suspicious
user,58.118.49.114,Desktop,suspicious
user1,86.127.150.71,Mobile,suspicious
login,168.62.226.197,Mobile,suspicious
john,44.145.168.1,Unknown,suspicious
root,84.246.196.139,Desktop,suspicious
demo,39.223.66.140,Mobile,suspicious
demo,117.209.170.233,Tablet,suspicious
user,201.153.195.171,Desktop,suspicious
john,160.176.91.209,Tablet,suspicious
admin,1.173.105.177,Desktop,suspicious
user1,218.201.51.116,Desktop,suspicious
guest,117.116.88.123,Tablet,normal
admin,89.174.159.40,Desktop,suspicious
alice,101.209.205.159,Mobile,suspicious
demo,146.249.52.57,Desktop,suspicious
demo,110.65.58.9,Mobile,suspicious
root,190.176.180.218,Desktop,suspicious
guest,43.197.20.3,Tablet,suspicious
admin,46.243.44.110,Mobile,suspicious
login,10.255.251.196,Unknown,suspicious
test,157.176.53.60,Mobile,suspicious
root,132.104.225.7,Mobile,suspicious
login,54.223.212.124,Desktop,suspicious
alice,45.113.217.57,Mobile,suspicious
root,130.136.23.97,Unknown,suspicious
john,46.112.76.145,Tablet,suspicious
demo,45.134.154.166,Mobile,suspicious
root,139.40.209.118,Tablet,suspicious
admin,14.39.43.210,Desktop,suspicious
john,93.88.174.213,Mobile,suspicious
admin,131.8.77.114,Tablet,suspicious
login,211.202.114.10,Tablet,suspicious
test,148.155.48.165,Unknown,suspicious
test,12.106.31.36,Mobile,suspicious
demo,85.156.204.165,Mobile,suspicious
login,139.214.57.16,Unknown,suspicious
guest,111.34.157.66,Mobile,suspicious
root,163.93.199.61,Unknown,suspicious
root,58.47.218.217,Unknown,suspicious
alice,6.230.95.73,Mobile,suspicious
demo,126.113.185.200,Mobile,suspicious
alice,211.205.138.4,Desktop,suspicious
user,88.61.225.40,Desktop,suspicious
alice,26.102.245.145,Desktop,suspicious
john,208.226.176.94,Mobile,suspicious
user,72.195.4.14,Tablet,suspicious
guest,90.151.30.165,Unknown,suspicious
admin,50.101.183.138,Unknown,suspicious
user,15.16.190.180,Tablet,suspicious
alice,138.204.174.121,Desktop,suspicious
login,148.15.119.13,Tablet,suspicious
user,29.12.126.169,Desktop,suspicious
test,40.80.184.0,Unknown,suspicious
user1,92.53.145.209,Desktop,suspicious
admin,186.22.150.40,Tablet,suspicious
root,143.127.174.34,Desktop,suspicious
admin,12.209.74.53,Tablet,suspicious
guest,123.201.158.86,Unknown,suspicious
user,54.182.247.100,Mobile,suspicious
admin,93.47.67.197,Desktop,suspicious
user1,211.161.35.253,Unknown,suspicious
demo,185.172.125.67,Tablet,suspicious
alice,80.222.248.63,Desktop,suspicious
alice,19.162.144.53,Mobile,suspicious
user1,103.170.203.219,Desktop,suspicious
user,200.248.22.123,Mobile,suspicious
guest,145.239.211.11,Desktop,suspicious
user,155.74.57.78,Tablet,suspicious
alice,93.208.53.59,Tablet,suspicious
john,67.195.161.15,Unknown,suspicious
john,163.160.134.92,Mobile,suspicious
guest,168.113.81.163,Desktop,suspicious
test,194.9.84.86,Unknown,suspicious
test,30.189.12.8,Desktop,suspicious
admin,187.68.51.239,Unknown,suspicious
demo,3.26.130.249,Unknown,suspicious
test,13.8.129.207,Tablet,suspicious
alice,55.204.187.149,Unknown,suspicious
alice,83.70.217.222,Unknown,suspicious
root,43.81.219.208,Mobile,suspicious
user1,41.231.204.163,Unknown,suspicious
alice,30.61.220.41,Unknown,suspicious
admin,74.114.97.30,Mobile,suspicious
guest,71.81.73.187,Mobile,suspicious
login,186.190.244.17,Desktop,suspicious
login,159.185.156.242,Mobile,suspicious
user,135.215.127.84,Mobile,suspicious
test,44.254.111.231,Tablet,suspicious
user1,51.84.61.220,Desktop,suspicious
john,197.35.118.154,Mobile,suspicious
admin,128.218.159.3,Tablet,suspicious
user,134.222.49.112,Mobile,suspicious
alice,194.143.40.166,Mobile,suspicious
user1,182.251.254.184,Unknown,suspicious
alice,49.188.253.221,Unknown,suspicious
guest,26.17.169.230,Unknown,suspicious
john,96.201.216.152,Unknown,suspicious
admin,38.5.205.213,Unknown,suspicious
test,118.107.251.11,Mobile,suspicious
guest,71.9.18.77,Desktop,suspicious
demo,59.116.105.239,Unknown,suspicious
root,42.38.212.164,Desktop,suspicious
user1,22.126.229.240,Unknown,suspicious
user1,18.50.168.205,Desktop,suspicious
guest,137.94.63.65,Mobile,suspicious
demo,15.221.250.183,Unknown,suspicious
john,158.180.242.133,Tablet,suspicious
guest,150.142.103.215,Desktop,suspicious
demo,25.185.187.160,Tablet,suspicious
guest,196.39.141.56,Mobile,suspicious
root,153.24.202.187,Mobile,suspicious
user,13.228.197.149,Tablet,suspicious
alice,22.206.137.6,Unknown,suspicious
test,154.80.41.132,Unknown,suspicious
guest,176.20.73.179,Desktop,suspicious
alice,45.183.191.237,Tablet,suspicious
admin,130.203.135.162,Tablet,suspicious
guest,11.109.0.77,Desktop,suspicious
root,13.14.129.32,Unknown,suspicious
root,163.9.191.176,Mobile,suspicious
alice,15.157.85.140,Unknown,suspicious
admin,70.147.109.148,Desktop,suspicious
root,36.90.81.188,Mobile,suspicious
admin,183.93.54.246,Mobile,suspicious
login,124.183.19.62,Tablet,suspicious
user1,32.206.70.90,Desktop,suspicious
john,80.176.65.100,Mobile,suspicious
user1,69.50.241.85,Desktop,suspicious
guest,6.244.190.80,Tablet,suspicious
root,2.223.5.97,Mobile,suspicious
guest,21.72.154.254,Mobile,suspicious
user,146.252.86.80,Tablet,suspicious
user1,144.42.198.122,Mobile,suspicious
guest,172.174.174.149,Tablet,suspicious
user1,41.184.247.14,Unknown,suspicious
login,189.185.135.162,Mobile,suspicious
user,66.7.132.33,Unknown,suspicious
admin,43.49.253.185,Mobile,suspicious
root,106.108.71.32,Tablet,suspicious
login,184.241.208.65,Tablet,suspicious
test,128.155.15.125,Mobile,suspicious
user1,97.66.218.233,Desktop,suspicious
admin,167.222.161.76,Tablet,suspicious
guest,104.210.75.89,Mobile,suspicious
admin,27.6.64.71,Mobile,suspicious
john,158.70.171.136,Tablet,suspicious
alice,99.225.184.56,Tablet,suspicious
admin,146.229.219.179,Unknown,suspicious
alice,53.186.72.121,Mobile,suspicious
user1,36.84.21.217,Tablet,suspicious
admin,22.33.78.201,Mobile,suspicious
john,187.52.0.92,Desktop,suspicious
admin,50.217.17.102,Tablet,suspicious
alice,208.113.154.129,Unknown,suspicious
user,26.161.147.52,Desktop,suspicious
admin,9.74.73.120,Unknown,suspicious
user,182.130.139.200,Mobile,suspicious
user,197.79.4.189,Mobile,suspicious
user1,180.11.111.232,Desktop,suspicious
guest,198.33.238.66,Mobile,suspicious
john,132.126.210.157,Unknown,suspicious
login,2.166.193.161,Desktop,suspicious
user,117.59.199.150,Unknown,suspicious
admin,191.139.25.86,Mobile,suspicious
test,160.170.138.96,Tablet,suspicious
admin,12.101.30.146,Unknown,suspicious
user,17.5.58.72,Desktop,suspicious
user1,2.183.32.216,Unknown,suspicious
root,200.51.1.166,Desktop,suspicious
user1,213.21.134.51,Unknown,suspicious
admin,151.68.249.164,Desktop,suspicious
alice,130.36.114.226,Tablet,suspicious
admin,22.11.235.117,Unknown,suspicious
user,74.52.212.238,Tablet,suspicious
user,59.125.1.251,Tablet,suspicious
demo,18.159.224.124,Mobile,suspicious
guest,137.100.220.27,Mobile,suspicious
login,73.176.175.217,Desktop,suspicious
test,209.239.94.71,Unknown,suspicious
test,61.250.119.94,Tablet,suspicious
admin,143.46.153.55,Unknown,suspicious
john,102.221.53.7,Unknown,suspicious
user,189.67.184.64,Desktop,suspicious
alice,8.241.231.124,Desktop,suspicious
root,115.114.30.70,Unknown,suspicious
user1,219.250.191.246,Tablet,suspicious
user1,46.29.173.123,Desktop,suspicious
john,75.68.168.121,Desktop,suspicious
user,132.63.208.130,Unknown,suspicious
john,148.111.226.189,Desktop,suspicious
test,131.88.110.204,Unknown,suspicious
user1,58.173.15.178,Mobile,suspicious
guest,54.26.22.68,Tablet,suspicious
admin,109.94.48.3,Tablet,suspicious
john,64.45.219.239,Mobile,suspicious
login,193.23.168.3,Tablet,suspicious
admin,197.45.177.199,Unknown,suspicious
john,213.58.50.44,Desktop,suspicious
alice,173.90.99.169,Unknown,suspicious
test,215.45.237.115,Mobile,suspicious
user1,24.236.81.149,Mobile,suspicious
john,222.118.243.205,Desktop,suspicious
root,96.135.243.55,Mobile,suspicious
user,32.252.84.243,Tablet,suspicious
alice,223.155.16.221,Tablet,suspicious
root,94.234.137.168,Mobile,suspicious
demo,154.184.206.8,Tablet,suspicious
guest,202.174.90.100,Unknown,suspicious
guest,75.156.38.72,Unknown,suspicious
root,45.111.137.222,Tablet,suspicious
alice,5.213.13.18,Desktop,suspicious
test,174.92.230.38,Desktop,suspicious
login,10.180.30.216,Mobile,normal
user1,200.180.205.219,Desktop,suspicious
test,71.101.203.163,Tablet,suspicious
user1,153.132.218.111,Mobile,suspicious
test,115.105.109.201,Desktop,suspicious
root,10.109.211.131,Desktop,suspicious
demo,141.119.141.184,Desktop,suspicious
john,14.146.216.47,Mobile,suspicious
root,8.167.16.56,Tablet,suspicious
login,112.176.171.201,Tablet,suspicious
root,18.229.75.7,Unknown,suspicious
login,188.37.30.227,Mobile,suspicious
user,74.215.53.209,Mobile,suspicious
alice,81.112.2.112,Tablet,suspicious
demo,161.34.86.217,Mobile,suspicious
user1,71.67.213.251,Desktop,suspicious
alice,184.41.57.112,Unknown,suspicious
user1,121.169.38.40,Unknown,suspicious
user,159.233.136.139,Unknown,suspicious
admin,77.30.206.80,Desktop,suspicious
root,74.192.113.4,Desktop,suspicious
alice,168.189.152.83,Mobile,suspicious
john,80.132.244.219,Mobile,suspicious
admin,34.144.190.121,Desktop,suspicious
alice,132.236.202.47,Mobile,suspicious
admin,63.19.136.60,Unknown,suspicious
alice,113.152.218.129,Mobile,suspicious
test,33.229.100.253,Unknown,suspicious
test,102.67.65.235,Desktop,suspicious
user,124.90.8.35,Tablet,suspicious
john,216.137.164.250,Unknown,suspicious
admin,166.171.149.0,Unknown,suspicious
login,211.164.123.22,Unknown,suspicious
admin,26.51.220.126,Desktop,suspicious
login,133.207.135.210,Tablet,suspicious
demo,38.155.40.90,Tablet,suspicious
root,102.4.68.79,Desktop,suspicious
user1,157.93.38.113,Desktop,suspicious
login,218.177.67.32,Mobile,suspicious
admin,158.205.81.26,Mobile,suspicious
guest,116.47.113.35,Desktop,suspicious
test,84.229.117.60,Desktop,suspicious
